Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775408453,147,,Aggregated,284.000000,0.000000,13,16,18,19,29,58,190,400,16000,16000,16000,44525,0,13,76.60891797642114,3.00950000382727,16037.740699997812,3434.4590005614823
1775408454,148,,Aggregated,362.800000,0.000000,13,16,18,19,28,58,180,400,16000,16000,16000,44694,0,13,76.35933547008815,3.00950000382727,16037.740699997812,3425.1162124669977
1775408455,149,,Aggregated,362.800000,0.000000,13,16,18,19,28,58,180,400,16000,16000,16000,44694,0,13,76.35933547008815,3.00950000382727,16037.740699997812,3425.1162124669977
1775408456,150,,Aggregated,471.700000,0.000000,13,16,18,19,29,58,180,400,16000,16000,16000,44703,0,13,76.58834756951724,3.00950000382727,16037.740699997812,3426.431134375769
1775408457,151,,Aggregated,481.200000,0.000000,13,16,18,19,29,58,180,400,16000,16000,16000,44709,0,13,76.57941405086491,3.00950000382727,16037.740699997812,3426.101031112304
1775408458,152,,Aggregated,481.200000,0.000000,13,16,18,19,28,58,180,400,16000,16000,16000,44712,0,13,76.57485733584078,3.00950000382727,16037.740699997812,3425.936057434246
1775408459,153,,Aggregated,481.800000,0.000000,13,16,18,20,30,66,220,660,16000,16000,16000,44993,0,13,95.86447479830261,3.00950000382727,16037.740699997812,3415.3721690040675
1775408460,154,,Aggregated,423.800000,0.000000,13,16,18,20,31,74,220,650,16000,16000,16000,45529,0,13,95.44767795031943,3.00950000382727,16037.740699997812,3499.6350238309647
1775408461,155,,Aggregated,339.900000,0.000000,13,16,18,20,31,72,220,620,16000,16000,16000,46394,0,13,94.09765240979654,3.00950000382727,16037.740699997812,3543.71058757598
1775408462,156,,Aggregated,311.600000,0.000000,13,16,18,20,31,70,220,590,16000,16000,16000,47000,0,13,93.08991818085138,3.00950000382727,16037.740699997812,3546.1026382978725
1775408463,157,,Aggregated,305.200000,0.000000,13,16,18,20,31,70,210,590,16000,16000,16000,47184,0,13,92.76709842531399,3.00950000382727,16037.740699997812,3536.0442734825365
1775408464,158,,Aggregated,305.200000,0.000000,13,16,18,20,31,70,210,590,16000,16000,16000,47184,0,13,92.76709842531399,3.00950000382727,16037.740699997812,3536.0442734825365
